DATE,IBM_CLOSE,AAPL_CLOSE,GE_CLOSE,UPS_CLOSE,IBM_PUT_PRICE_12,AAPL_CALL_PRICE_12,GE_PUT_PRICE_6,UPS_CALL_PRICE_6,IBM_PUT_IMPVOL_12,AAPL_CALL_IMPVOL_12,GE_PUT_IMPVOL_6,UPS_CALL_IMPVOL_6,IBM_SHARE,AAPL_SHARE,GE_SHARE,UPS_SHARE,IBM_PUT_SHARE,AAPL_CALL_SHARE,GE_PUT_SHARE,UPS_CALL_SHARE
1/22/1968,4.89,,2.445,1.956,0.44870103,0,0.132027235,0.102345046,23.73506947,16.10763578,20.08373304,17.70939195,162739.1491,-65095.65964,97643.48946,-19528.69789,6509.565964,3254.782982,4882.174473,976.4348946
1/19/1968,5.01,,2.505,2.004,0.314904581,0,0.068314887,0.111217935,16.43239661,19.31114811,10.56257587,18.84047126,159037.3043,-63614.9217,95422.38256,-19084.47651,6361.49217,3180.746085,4771.119128,954.2238256
1/18/1968,5.01,,2.505,2.004,0.081588325,0,0.102398455,0.067249463,4.692755132,18.3697944,15.40866201,11.02518,159254.4602,-63701.78409,95552.67613,-19110.53523,6370.178409,3185.089204,4777.633807,955.5267613
1/17/1968,4.97,,2.485,1.988,0.502925634,0,0.164126271,0.075781838,26.12456889,3.680565594,24.38022959,12.65002728,160052.8685,-64021.14742,96031.72113,-19206.34423,6402.114742,3201.057371,4801.586056,960.3172113
1/16/1968,4.97,,2.485,1.988,0.4344529,0,0.169018646,0.118521283,22.63589029,21.61948896,25.08277956,20.308995,160112.7244,-64045.08976,96067.63464,-19213.52693,6404.508976,3202.254488,4803.381732,960.6763464
1/15/1968,5.02,,2.51,2.008,0.535798508,0,0.169349585,0.125716229,27.52966882,18.99850103,24.88806978,21.37468645,158420.6921,-63368.27683,95052.41524,-19010.48305,6336.827683,3168.413841,4752.620762,950.5241524
1/12/1968,4.97,,2.485,1.988,0.426801222,0,0.137532878,0.103787601,22.24647074,23.75087186,20.56365199,17.66784874,160147.0596,-64058.82383,96088.23574,-19217.64715,6405.882383,3202.941191,4804.411787,960.8823574
1/11/1968,4.91,,2.455,1.964,0.356253888,0,0.118564307,0.088458852,18.88083323,11.58482562,18.05104959,15.1148122,162188.6952,-64875.4781,97313.21714,-19462.64343,6487.54781,3243.773905,4865.660857,973.1321714
1/10/1968,4.87,,2.435,1.948,0.321332371,0,0.084654449,0.070433631,17.22126594,18.64479877,13.23182188,11.95098556,163584.3148,-65433.72591,98150.58886,-19630.11777,6543.372591,3271.686295,4907.529443,981.5058886
1/9/1968,4.82,,2.41,1.928,0.165454727,0,0.107450312,0.027882061,9.242377823,5.257172347,16.72933815,4.208766684,165435.5781,-66174.23123,99261.34684,-19852.26937,6617.423123,3308.711561,4963.067342,992.6134684
1/8/1968,4.82,,2.41,1.928,0.451440281,0,0.113535536,0.0549417,24.21629847,3.16036102,17.6288921,9.222175355,165113.6809,-66045.47237,99068.20856,-19813.64171,6604.547237,3302.273619,4953.410428,990.6820856
1/5/1968,4.78,,2.39,1.912,0.198218051,0,0.101509894,0.065979039,11.04148573,15.28398969,15.97684267,11.36364852,166779.8019,-66711.92077,100067.8812,-20013.57623,6671.192077,3335.596039,5003.394058,1000.678812
1/4/1968,4.75,,2.375,1.9,0.382840792,0,0.163497428,0.051816278,20.91219961,7.443307355,25.37738972,8.785604773,167573.5341,-67029.41363,100544.1204,-20108.82409,6702.941363,3351.470681,5027.206022,1005.441204
1/3/1968,4.88,,2.44,1.952,0.565305473,0,0.14511043,0.038408228,29.84257982,10.12790219,22.034809,6.075925286,162947.2336,-65178.89345,97768.34017,-19553.66803,6517.889345,3258.944672,4888.417009,977.6834017
1/2/1968,4.94,,2.47,1.976,0.267301078,0,0.12646519,0.033943999,14.22703817,2.023948382,19.08637297,5.182630626,161301.5184,-64520.60736,96780.91104,-19356.18221,6452.060736,3226.030368,4839.045552,967.8091104
12/29/1967,5.05,,2.525,2.02,0.467584609,0,0.108897259,0.072001231,23.94570776,8.34131287,16.21011413,11.76837215,157604.3556,-63041.74222,94562.61333,-18912.52267,6304.174222,3152.087111,4728.130667,945.6261333
12/28/1967,5.03,,2.515,2.012,0.157332936,0,0.045992849,0.079433329,8.474520508,15.19543143,7.360525459,13.13444294,158586.4315,-63434.57261,95151.85891,-19030.37178,6343.457261,3171.72863,4757.592946,951.5185891
12/27/1967,5.04,,2.52,2.016,0.113095872,0,0.092895151,0.110155098,6.246530409,11.07345445,13.97883555,18.53488855,158276.6429,-63310.65715,94965.98573,-18993.19715,6331.065715,3165.532858,4748.299287,949.6598573
12/26/1967,4.97,,2.485,1.988,0.416279971,0,0.135624762,0.113124578,21.7111407,25.99632264,20.28993821,19.34143711,160157.8852,-64063.15408,96094.73112,-19218.94622,6406.315408,3203.157704,4804.736556,960.9473112
12/22/1967,4.94,,2.47,1.976,0.358193912,0,0.059586584,0.111805169,18.86873572,12.68655158,9.441291843,19.2266286,161246.9891,-64498.79566,96748.19349,-19349.6387,6449.879566,3224.939783,4837.409674,967.4819349
12/21/1967,5.02,,2.51,2.008,1.73E-290,0,0.004821699,0.096650589,0.013847965,25.76670561,1.439762736,16.21638902,159089.6368,-63635.85472,95453.78208,-19090.75642,6363.585472,3181.792736,4772.689104,954.5378208
12/20/1967,5.04,,2.52,2.016,0.04577764,0,0.007903136,0.049509346,2.865677506,6.666072434,1.902688372,7.818225921,158417.2154,-63366.88617,95050.32926,-19010.06585,6336.688617,3168.344309,4752.516463,950.5032926
12/19/1967,4.98,,2.49,1.992,0.008779432,0,0.067052749,0.099998352,0.939699238,8.970379407,10.44053317,16.95279688,160309.7762,-64123.91048,96185.86572,-19237.17314,6412.391048,3206.195524,4809.293286,961.8586572
12/18/1967,4.98,,2.49,1.992,0.382244501,0,0.121131893,0.086740257,19.9413671,24.93521436,18.17658273,14.5820365,159887.3324,-63954.93297,95932.39946,-19186.47989,6395.493297,3197.746649,4796.619973,959.3239946
12/15/1967,5.14,,2.57,2.056,0.322656045,0,0.066021907,0.050649643,16.41179836,4.228858632,9.999012992,7.845624916,155027.444,-62010.97759,93016.46638,-18603.29328,6201.097759,3100.548879,4650.823319,930.1646638
12/14/1967,5.22,,2.61,2.088,0.062197526,0,0.012170548,0.105602394,3.586227624,11.4623912,2.467630589,17.08670618,152930.2982,-61172.1193,91758.17895,-18351.63579,6117.21193,3058.605965,4587.908947,917.5817895
12/13/1967,5.19,,2.595,2.076,0.016811468,0,0.067275377,0.152543209,1.349033554,22.71102116,10.08292843,25.25277321,153810.9908,-61524.39631,92286.59447,-18457.31889,6152.439631,3076.219816,4614.329723,922.8659447
12/12/1967,5.17,,2.585,2.068,0.373808024,0,0.165194682,0.125590488,18.8168233,27.79452526,23.616127,20.70541289,154000.1136,-61600.04543,92400.06815,-18480.01363,6160.004543,3080.002272,4620.003407,924.0006815
12/11/1967,5.2,,2.6,2.08,0.57315834,0,0.139020619,0.047876944,28.4154307,13.61630051,19.89503698,7.268779652,152957.0214,-61182.80857,91774.21285,-18354.84257,6118.280857,3059.140428,4588.710642,917.7421285
12/8/1967,5.19,,2.595,2.076,0.222083224,0,0.117989045,0.01652103,11.37464325,0.921258794,17.04377806,1.840567058,153600.343,-61440.13722,92160.20583,-18432.04117,6144.013722,3072.006861,4608.010291,921.6020583
12/7/1967,5.16,,2.58,2.064,0.452632833,0,0.153672743,0.041374972,22.71291286,2.759875321,22.06747011,6.207983207,154242.825,-61697.12999,92545.69498,-18509.139,6169.712999,3084.856499,4627.284749,925.4569498
12/6/1967,5.1,,2.55,2.04,0.421336536,0,0.149468155,0.033082223,21.42202735,9.656091092,21.72938716,4.83836167,156085.7198,-62434.28792,93651.43188,-18730.28638,6243.428792,3121.714396,4682.571594,936.5143188
12/5/1967,5.07,,2.535,2.028,0.431184336,0,0.17356519,0.041697386,22.03674697,0.020632247,25.24408747,6.391854734,156977.3813,-62790.95254,94186.42881,-18837.28576,6279.095254,3139.547627,4709.32144,941.8642881
12/4/1967,5.08,,2.54,2.032,0.56065189,0,0.100910771,0.093465324,28.45142796,12.76307722,14.99941887,15.45552458,156588.2749,-62635.30998,93952.96497,-18790.59299,6263.530998,3131.765499,4697.648248,939.5296497
12/1/1967,4.97,,2.485,1.988,0.019794216,0,0.078922567,0.066057536,1.547409779,18.14797194,12.1611949,10.90781936,160616.877,-64246.75079,96370.12619,-19274.02524,6424.675079,3212.33754,4818.506309,963.7012619
11/30/1967,4.93,,2.465,1.972,0.433666878,0,0.167696682,0.082973353,22.77498002,3.667666775,25.08833149,14.05899191,161414.3665,-64565.7466,96848.61991,-19369.72398,6456.57466,3228.28733,4842.430995,968.4861991
11/29/1967,4.95,,2.475,1.98,0.525830181,0,0.130634354,0.075666295,27.40168296,24.45031704,19.64985281,12.68409797,160699.2026,-64279.68104,96419.52156,-19283.90431,6427.968104,3213.984052,4820.976078,964.1952156
11/28/1967,4.95,,2.475,1.98,0.222096243,0,0.070812035,0.062947191,11.89802266,0.917878891,11.03972272,10.39606618,161062.0848,-64424.83391,96637.25087,-19327.45017,6442.483391,3221.241696,4831.862543,966.3725087
11/27/1967,4.97,,2.485,1.988,0.189129567,0,0.040312081,0.099433368,10.18142277,19.87425346,6.623525624,16.88753543,160466.9937,-64186.79749,96280.19624,-19256.03925,6418.679749,3209.339875,4814.009812,962.8019624
11/24/1967,4.95,,2.475,1.98,0.048842812,0,0.019842267,0.07920875,3.065628477,13.9008174,3.684596173,13.32129019,161279.2871,-64511.71484,96767.57226,-19353.51445,6451.171484,3225.585742,4838.378613,967.6757226
11/22/1967,4.94,,2.47,1.976,0.072846569,0,0.105771971,0.064046856,4.303563869,12.74176297,16.10148071,10.61723598,161515.629,-64606.2516,96909.37739,-19381.87548,6460.62516,3230.31258,4845.46887,969.0937739
11/21/1967,4.98,,2.49,1.992,0.538785183,0,0.188612003,0.067562648,27.89939756,8.492708987,27.84345176,11.15318746,159678.7227,-63871.4891,95807.23365,-19161.44673,6387.14891,3193.574455,4790.361682,958.0723365
11/20/1967,4.84,,2.42,1.936,0.52150464,0,0.158325861,0.087485472,27.78750595,13.81366594,24.15798491,15.16775032,164316.5329,-65726.61316,98589.91974,-19717.98395,6572.661316,3286.330658,4929.495987,985.8991974
11/17/1967,4.97,,2.485,1.988,0.393025689,0,0.132961151,0.078825238,20.52846387,16.5218347,19.90787705,13.19525052,160189.0792,-64075.63166,96113.44749,-19222.6895,6407.563166,3203.781583,4805.672375,961.1344749
11/16/1967,4.92,,2.46,1.968,0.364898591,0,0.130082969,0.060129808,19.28729023,9.868666349,19.68467353,9.95511535,161846.3637,-64738.54549,97107.81824,-19421.56365,6473.854549,3236.927275,4855.390912,971.0781824
11/15/1967,4.8,,2.4,1.92,0.371101555,0,0.114453432,0.062804716,20.08205682,10.04156435,17.83509436,10.72353591,165885.4982,-66354.19929,99531.29893,-19906.25979,6635.419929,3317.709964,4976.564946,995.3129893
11/14/1967,4.73,,2.365,1.892,0.281472228,0,0.120932867,0.068214085,15.58813189,11.40550746,19.06282503,11.91432259,168427.9696,-67371.18784,101056.7818,-20211.35635,6737.118784,3368.559392,5052.839088,1010.567818
11/13/1967,4.76,,2.38,1.904,0.414244646,0,0.089757499,0.075376046,22.53751817,12.42313771,14.2815965,13.17307565,167245.4819,-66898.19276,100347.2891,-20069.45783,6689.819276,3344.909638,5017.364457,1003.472891
11/10/1967,4.73,,2.365,1.892,0.101998179,0,0.075116453,0.093072805,6.025674839,13.92301358,12.16195334,16.59400506,168666.7206,-67466.68826,101200.0324,-20240.00648,6746.668826,3373.334413,5060.001619,1012.000324
11/9/1967,4.67,,2.335,1.868,0.328063713,0,0.107139301,0.107053916,18.29823185,19.26499654,17.19206271,19.48601345,170537.3224,-68214.92896,102322.3934,-20464.47869,6821.492896,3410.746448,5116.119672,1023.223934
11/8/1967,4.65,,2.325,1.86,0.285889017,0,0.057729484,0.098089539,16.08589356,19.70703036,9.692762613,17.85642242,171363.2776,-68545.31106,102817.9666,-20563.59332,6854.531106,3427.265553,5140.898329,1028.179666
11/6/1967,4.68,,2.34,1.872,0.050482639,0,0.063824677,0.095654936,3.299631666,16.00581448,10.56403332,17.27262522,170535.8995,-68214.35982,102321.5397,-20464.30795,6821.435982,3410.717991,5116.076986,1023.215397
11/3/1967,4.67,,2.335,1.868,0.319371837,0,0.141235089,0.107661593,17.82843498,18.53943595,22.39663808,19.60195441,170517.5819,-68207.03274,102310.5491,-20462.10982,6820.703274,3410.351637,5115.527456,1023.105491
11/2/1967,4.69,,2.345,1.876,0.490134073,0,0.171209819,0.072350957,26.96484117,20.66447287,26.86590318,12.80921621,169576.1479,-67830.45914,101745.6887,-20349.13774,6783.045914,3391.522957,5087.284436,1017.456887
11/1/1967,4.7,,2.35,1.88,0.487512043,0,0.124789128,0.072511042,26.76696518,4.95395954,19.76397617,12.81031832,169259.748,-67703.89918,101555.8488,-20311.16975,6770.389918,3385.194959,5077.792439,1015.558488
10/31/1967,4.77,,2.385,1.908,0.230356271,0,0.077129011,0.09189127,12.76098715,20.6666771,12.36763129,16.22646278,167108.9632,-66843.58527,100265.3779,-20053.07558,6684.358527,3342.179264,5013.268896,1002.653779
10/30/1967,4.8,,2.4,1.92,0.216818723,0,0.130414477,0.074281217,11.97427543,11.78624845,20.20510122,12.85249735,166040.3936,-66416.15742,99624.23614,-19924.84723,6641.615742,3320.807871,4981.211807,996.2423614
10/27/1967,4.81,,2.405,1.924,0.530559786,0,0.169278176,0.069992616,28.435927,13.91874624,25.92883787,12.02998349,165320.9352,-66128.37407,99192.56111,-19838.51222,6612.837407,3306.418704,4959.628055,991.9256111
10/26/1967,4.78,,2.39,1.912,0.432690223,0,0.164060887,0.105559304,23.42174874,10.14122074,25.30732816,18.7374391,166460.7328,-66584.29311,99876.43967,-19975.28793,6658.429311,3329.214656,4993.821984,998.7643967
10/25/1967,4.74,,2.37,1.896,0.499621342,0,0.171500022,0.10388347,27.19290757,27.33365745,26.63463064,18.58849383,167778.6714,-67111.46856,100667.2028,-20133.44057,6711.146856,3355.573428,5033.360142,1006.672028
10/24/1967,4.75,,2.375,1.9,0.479759841,0,0.121729517,0.040476058,26.07635371,9.843330215,19.1056355,6.656905139,167501.7989,-67000.71957,100501.0794,-20100.21587,6700.071957,3350.035979,5025.053968,1005.010794
10/23/1967,4.75,,2.375,1.9,0.217588601,0,0.088618466,0.026132202,12.13491728,3.470480062,14.13906366,3.954325342,167826.9413,-67130.77651,100696.1648,-20139.23295,6713.077651,3356.538825,5034.808238,1006.961648
10/20/1967,4.8,,2.4,1.92,0.296201996,0,0.083573366,0.04727874,16.14321003,4.438170622,13.25196157,7.841810436,165996.0715,-66398.4286,99597.6429,-19919.52858,6639.84286,3319.92143,4979.882145,995.976429
10/19/1967,4.76,,2.38,1.904,0.184525845,0,0.072642557,0.085849832,10.36071311,11.24545025,11.72044256,15.13228226,167515.5402,-67006.21609,100509.3241,-20101.86483,6700.621609,3350.310805,5025.466207,1005.093241
10/18/1967,4.71,,2.355,1.884,0.233424333,0,0.121277524,0.07970737,13.08017201,19.01911427,19.19236074,14.1415432,169194.0438,-67677.61751,101516.4263,-20303.28525,6767.761751,3383.880875,5075.821313,1015.164263
10/17/1967,4.63,,2.315,1.852,0.453538686,0,0.099928857,0.045095859,25.30454946,9.263972131,16.22371656,7.743910301,171875.3495,-68750.13979,103125.2097,-20625.04194,6875.013979,3437.506989,5156.260484,1031.252097
10/16/1967,4.69,,2.345,1.876,0.121915079,0,0.09706125,0.074198949,7.142883652,6.223848471,15.59142241,13.16004747,170064.7406,-68025.89625,102038.8444,-20407.76887,6802.589625,3401.294812,5101.942218,1020.388444
10/13/1967,4.71,,2.355,1.884,0.437857234,0,0.13433938,0.124498313,24.03996116,20.09624647,21.16938084,22.61356837,168941.4218,-67576.56871,101364.8531,-20272.97061,6757.656871,3378.828436,5068.242654,1013.648531
10/12/1967,4.67,,2.335,1.868,0.328074233,0,0.094599061,0.094344997,18.29880051,25.13089027,15.27897161,17.06177822,170550.4701,-68220.18803,102330.282,-20466.05641,6822.018803,3411.009402,5116.514102,1023.30282
10/11/1967,4.67,,2.335,1.868,0.216226343,0,0.101381561,0.070562201,12.25914271,8.992666176,16.31363122,12.52699863,170678.9337,-68271.5735,102407.3602,-20481.47205,6827.15735,3413.578675,5120.368012,1024.073602
10/10/1967,4.59,,2.295,1.836,0.360062771,0,0.078607346,0.060484916,20.36811972,16.06133108,13.04871888,10.80655615,173496.5419,-69398.61677,104097.9252,-20819.58503,6939.861677,3469.930838,5204.896258,1040.979252
10/9/1967,4.6,,2.3,1.84,0.093791821,0,0.038918756,0.019346672,5.729318033,5.551781225,6.873043662,2.783215614,173483.549,-69393.41961,104090.1294,-20818.02588,6939.341961,3469.670981,5204.506471,1040.901294
10/6/1967,4.57,,2.285,1.828,0.134642271,0,0.108302917,0.056852257,8.01676929,0.014650002,17.73120225,10.15000299,174501.3134,-69800.52538,104700.7881,-20940.15761,6980.052538,3490.026269,5235.039403,1047.007881
10/5/1967,4.57,,2.285,1.828,0.486255131,0,0.083599836,0.096106289,27.4456352,20.28535597,13.88025468,17.79878996,174089.4085,-69635.76341,104453.6451,-20890.72902,6963.576341,3481.78817,5222.682256,1044.536451
10/4/1967,4.42,,2.21,1.768,0.000331951,0,0.076187918,0.084487271,0.314874156,15.31222395,13.12799881,16.09319416,180614.7673,-72245.90693,108368.8604,-21673.77208,7224.590693,3612.295346,5418.44302,1083.688604
10/3/1967,4.42,,2.21,1.768,0.444071026,0,0.145047312,0.114734042,25.94112347,16.87416436,24.23232616,22.19022046,179964.7846,-71985.91382,107978.8707,-21595.77415,7198.591382,3599.295691,5398.943537,1079.788707
10/2/1967,4.37,,2.185,1.748,0.380062754,0,0.116973789,0.07278094,22.52352885,27.50627656,19.91836377,13.90262499,182136.4766,-72854.59064,109281.886,-21856.37719,7285.459064,3642.729532,5464.094298,1092.81886
9/29/1967,4.41,,2.205,1.764,0.29258734,0,0.065237113,0.06930771,17.31319868,0.29897341,11.38703093,13.06688141,180655.5336,-72262.21344,108393.3202,-21678.66403,7226.221344,3613.110672,5419.666008,1083.933202
9/28/1967,4.43,,2.215,1.772,0.085613722,0,0.096396188,0.084090543,5.460863177,25.83478941,16.34978638,15.97501872,180076.9692,-72030.78769,108046.1815,-21609.23631,7203.078769,3601.539384,5402.309077,1080.461815
9/27/1967,4.41,,2.205,1.764,0.465633834,0,0.126681131,0.08091413,27.23870959,6.115248029,21.31464442,15.41027933,180367.6562,-72147.06248,108220.5937,-21644.11874,7214.706248,3607.353124,5411.029686,1082.205937
9/26/1967,4.39,,2.195,1.756,0.257800467,0,0.107812711,0.089568269,15.39057925,24.70531064,18.34407488,17.24029954,181476.2209,-72590.48836,108885.7325,-21777.14651,7259.048836,3629.524418,5444.286627,1088.857325
9/25/1967,4.45,,2.225,1.78,0.365445958,0,0.120170429,0.092121301,21.2975705,9.775288441,20.08740878,17.50627397,178885.2547,-71554.10187,107331.1528,-21466.23056,7155.410187,3577.705093,5366.55764,1073.311528
9/22/1967,4.36,,2.18,1.744,0.316285724,0,0.060678705,0.107538283,18.87724706,25.23725949,10.76307533,21.03747477,182687.2076,-73074.88304,109612.3246,-21922.46491,7307.488304,3653.744152,5480.616228,1096.123246
9/21/1967,4.35,,2.175,1.74,0.035819601,0,0.092508847,0.086390677,2.648903593,16.83769005,15.99823089,16.75680496,183455.0548,-73382.0219,110073.0329,-22014.60657,7338.20219,3669.101095,5503.651643,1100.730329
9/20/1967,4.14,,2.07,1.656,0.47151741,0,0.144144805,0.04740958,29.34755818,16.67591986,25.66084534,9.269299322,192058.4043,-76823.36171,115235.0426,-23047.00851,7682.336171,3841.168085,5761.752128,1152.350426
9/19/1967,4.16,,2.08,1.664,0.352762242,0,0.124150875,0.026260052,21.9741325,1.862678783,22.11198886,4.682285829,191339.4933,-76535.79731,114803.696,-22960.73919,7653.579731,3826.789865,5740.184798,1148.03696
9/18/1967,4.13,,2.065,1.652,0.354720908,0,0.113493403,0.044654869,22.24984521,7.501892875,20.42650434,8.699731136,192729.4151,-77091.76605,115637.6491,-23127.52981,7709.176605,3854.588302,5781.882454,1156.376491
9/15/1967,4.11,,2.055,1.644,0.293688501,0,0.123780714,0.083913808,18.60316346,9.897569396,22.30669936,17.25293803,193735.2062,-77494.08247,116241.1237,-23248.22474,7749.408247,3874.704123,5812.056185,1162.411237
9/14/1967,4.11,,2.055,1.644,0.414046436,0,0.116314618,0.090929186,26.01023525,24.60830666,21.01125271,18.77338865,193561.4917,-77424.59667,116136.895,-23227.379,7742.459667,3871.229833,5806.84475,1161.36895
9/13/1967,4.16,,2.08,1.664,0.254548782,0,0.076802293,0.040812631,16.01227016,12.93847063,14.00056962,7.807033547,191532.3217,-76612.9287,114919.393,-22983.87861,7661.29287,3830.646435,5745.969652,1149.19393
9/12/1967,4.16,,2.08,1.664,0.188150508,0,0.11468784,0.069416017,11.98886907,2.675596464,20.48991975,13.93099706,191581.776,-76632.7104,114949.0656,-22989.81312,7663.27104,3831.63552,5747.45328,1149.490656
9/11/1967,4.13,,2.065,1.652,0.464580749,0,0.154604929,0.116918832,28.99097042,25.18639765,27.52964863,24.28738859,192504.5322,-77001.81289,115502.7193,-23100.54387,7700.181289,3850.090645,5775.135967,1155.027193
9/8/1967,4.05,,2.025,1.62,0.408930141,0,0.069966809,0.11322027,26.06832683,23.38837953,13.15554316,23.97161116,196473.8627,-78589.54508,117884.3176,-23576.86352,7858.954508,3929.477254,5894.215881,1178.843176
9/7/1967,4.04,,2.02,1.616,7.07E-05,0,0.006293475,0.069258351,0.242759487,24.55484279,1.89497817,14.33756148,197679.7465,-79071.89862,118607.8479,-23721.56959,7907.189862,3953.594931,5930.392396,1186.078479
9/6/1967,4.06,,2.03,1.624,0.047751514,0,0.016017682,0.078932982,3.547196852,4.120280162,3.638968062,16.3842717,196618.7788,-78647.5115,117971.2673,-23594.25345,7864.75115,3932.375575,5898.563363,1179.712673
9/5/1967,4.04,,2.02,1.616,0.050438876,0,0.073598948,0.099742123,3.730739272,28.64826323,13.82639053,21.05877697,197515.1029,-79006.04117,118509.0618,-23701.81235,7900.604117,3950.302059,5925.453088,1185.090618
9/1/1967,4.02,,2.01,1.608,0.371840055,0,0.129423528,0.076189113,23.92204178,13.4692907,23.78904786,15.94870574,197931.4798,-79172.5919,118758.8879,-23751.77757,7917.25919,3958.629595,5937.944393,1187.588879
8/31/1967,4.02,,2.01,1.608,0.36761586,0,0.080546925,0.066909058,23.65605394,18.42812078,15.12210278,13.89315742,197997.7479,-79199.09917,118798.6487,-23759.72975,7919.909917,3959.954958,5939.932437,1187.986487
8/30/1967,3.97,,1.985,1.588,0.094463391,0,0.077168445,0.073172264,6.588151622,9.35819406,14.69565551,15.48456725,200925.3568,-80370.14272,120555.2141,-24111.04282,8037.014272,4018.507136,6027.760704,1205.552141
8/29/1967,3.95,,1.975,1.58,0.347901267,0,0.105821004,0.116555385,22.80315939,21.61094044,19.93452436,25.35622052,201483.3197,-80593.32787,120889.9918,-24177.99836,8059.332787,4029.666393,6044.49959,1208.899918
8/28/1967,3.91,,1.955,1.564,0.255581922,0,0.109798638,0.091780197,17.06588932,29.10150059,20.85517453,19.97559039,203691.38,-81476.55202,122214.828,-24442.9656,8147.655202,4073.827601,6110.741401,1222.14828
8/25/1967,3.91,,1.955,1.564,0.37282101,0,0.068389686,0.037481054,24.64445974,10.84968018,13.30883871,7.60662152,203561.9507,-81424.78029,122137.1704,-24427.43409,8142.478029,4071.239015,6106.858522,1221.371704
8/24/1967,3.95,,1.975,1.58,0.022156422,0,0.005607436,0.052823355,1.973217676,4.363562859,1.791108354,10.9806148,202152.0533,-80860.82134,121291.232,-24258.2464,8086.082134,4043.041067,6064.5616,1212.91232
8/23/1967,3.99,,1.995,1.596,0.016821135,0,0.052298551,0.047388253,1.608999031,17.59766675,10.18617564,9.6480404,200079.7866,-80031.91462,120047.8719,-24009.57439,8003.191462,4001.595731,6002.393597,1200.478719
8/22/1967,3.97,,1.985,1.588,0.28620333,0,0.108173591,0.010440438,18.76335224,1.698414049,20.26075995,1.308367345,200593.9191,-80237.56765,120356.3515,-24071.2703,8023.756765,4011.878383,6017.817574,1203.563515
8/21/1967,4.01,,2.005,1.604,0.336617591,0,0.095679826,0.030666686,21.75816765,0.91832064,17.84638235,5.87672579,198529.3305,-79411.7322,119117.5983,-23823.51966,7941.17322,3970.58661,5955.879915,1191.175983
8/18/1967,4,,2,1.6,0.211797537,0,0.040464667,0.084803917,13.93459704,10.83513094,8.054155079,17.9512465,199274.8522,-79709.94087,119564.9113,-23912.98226,7970.994087,3985.497043,5978.245565,1195.649113
8/17/1967,3.96,,1.98,1.584,0.025281145,0,0.046630504,0.084947701,2.173713117,25.06736206,9.236981084,18.17434928,201578.7711,-80631.50844,120947.2627,-24189.45253,8063.150844,4031.575422,6047.363133,1209.472627
8/16/1967,3.98,,1.99,1.592,0.248078701,0,0.11212395,0.066917196,16.30024905,11.28133649,20.91959681,14.04391859,200134.1551,-80053.66206,120080.4931,-24016.09862,8005.366206,4002.683103,6004.024654,1200.804931
8/15/1967,3.94,,1.97,1.576,0.389593513,0,0.136873605,0.083804904,25.53894456,16.80650068,25.60509674,18.0129771,201894.8731,-80757.94924,121136.9239,-24227.38477,8075.794924,4037.897462,6056.846193,1211.369239
8/14/1967,3.94,,1.97,1.576,0.3916506,0,0.084187704,0.075951958,25.67124892,19.21945351,16.07021066,16.23779887,201957.8861,-80783.15444,121174.7317,-24234.94633,8078.315444,4039.157722,6058.736583,1211.747317
8/11/1967,3.96,,1.98,1.584,0.09235698,0,0.08098506,0.095014339,6.469172394,13.25614422,15.41718168,20.43926343,201425.5321,-80570.21285,120855.3193,-24171.06385,8057.021285,4028.510642,6042.765964,1208.553193
8/10/1967,3.99,,1.995,1.596,0.376048892,0,0.070376375,0.069189061,24.36519096,27.62238263,13.41370372,14.51338093,199479.4233,-79791.76931,119687.654,-23937.53079,7979.176931,3989.588466,5984.382699,1196.87654
8/9/1967,4.06,,2.03,1.624,0.030472893,0,0.061518549,0.012879909,2.462216481,1.404379222,11.6430188,1.830366951,196608.0491,-78643.21962,117964.8294,-23592.96589,7864.321962,3932.160981,5898.241472,1179.648294
8/8/1967,4.11,,2.055,1.644,0.32982081,0,0.078555046,0.048095552,20.82382112,2.256354679,14.46432981,9.492444785,193739.95,-77495.98001,116243.97,-23248.794,7749.598001,3874.799,5812.198501,1162.4397
8/7/1967,4.1,,2.05,1.64,0.122228029,0,0.033272607,0.089290194,8.104838502,16.72853489,6.626515291,18.46533721,194566.7984,-77826.71936,116740.079,-23348.01581,7782.671936,3891.335968,5837.003952,1167.40079
8/4/1967,4.1,,2.05,1.64,0.074159117,0,0.013898676,0.058261605,5.14819208,20.20213953,3.237887199,11.72605772,194668.6905,-77867.47622,116801.2143,-23360.24287,7786.747622,3893.373811,5840.060716,1168.012143
8/3/1967,4.09,,2.045,1.636,0.012922748,0,0.03800023,0.055710939,1.327582317,3.249975913,7.465615639,11.20168241,195210.6556,-78084.26224,117126.3934,-23425.27867,7808.426224,3904.213112,5856.319668,1171.263934
8/2/1967,4.1,,2.05,1.64,0.211709128,0,0.090072162,0.061350655,13.60364896,19.1533889,16.49865863,12.39690977,194373.3338,-77749.33354,116624.0003,-23324.80006,7774.933354,3887.466677,5831.200015,1166.240003
8/1/1967,4.14,,2.07,1.656,0.308792632,0,0.068362194,0.025297451,19.39366829,5.640430633,12.61195415,4.501173986,192387.8161,-76955.12643,115432.6896,-23086.53793,7695.512643,3847.756321,5771.634482,1154.326896
