DATE,IBM_CLOSE,AAPL_CLOSE,GE_CLOSE,UPS_CLOSE,IBM_SHARE,AAPL_SHARE,GE_SHARE,UPS_SHARE
1986/1/31,21.31,0.36,10.835,8.74,34478.24078,13791.29631,20686.94447,4137.388894
1986/1/30,21.03,0.36,10.695,8.628,34932.83813,13973.13525,20959.70288,4191.940575
1986/1/29,21.24,0.37,10.805,8.718,34581.54259,13832.61703,20748.92555,4149.78511
1986/1/28,21.34,0.34,10.84,8.74,34448.54765,13779.41906,20669.12859,4133.825718
1986/1/27,21.04,0.34,10.69,8.62,34935.23008,13974.09203,20961.13805,4192.22761
1986/1/24,21.1,0.35,10.725,8.65,34827.43008,13930.97203,20896.45805,4179.29161
1986/1/23,20.82,0.36,10.59,8.544,35281.73168,14112.69267,21169.03901,4233.807802
1986/1/22,20.29,0.36,10.325,8.332,36194.06388,14477.62555,21716.43833,4343.287666
1986/1/21,21.03,0.37,10.7,8.634,34923.41992,13969.36797,20954.05195,4190.810391
1986/1/20,21.01,0.37,10.69,8.626,34956.33255,13982.53302,20973.79953,4194.759906
1986/1/17,21.22,0.37,10.795,8.71,34613.81368,13845.52547,20768.28821,4153.657642
1986/1/16,21.94,0.38,11.16,9.004,33480.11014,13392.04405,20088.06608,4017.613216
1986/1/15,21.47,0.37,10.92,8.81,34214.70411,13685.88164,20528.82247,4105.764493
1986/1/14,20.99,0.36,10.675,8.612,34998.76104,13999.50442,20999.25663,4199.851325
1986/1/13,20.96,0.36,10.66,8.6,35048.36675,14019.3467,21029.02005,4205.80401
1986/1/10,20.89,0.35,10.62,8.566,35174.21083,14069.68433,21104.5265,4220.9053
1986/1/9,21.15,0.35,10.75,8.67,34745.86872,13898.34749,20847.52123,4169.504246
1986/1/8,20.94,0.35,10.645,8.586,35091.01909,14036.40763,21054.61145,4210.92229
1986/1/7,21.89,0.36,11.125,8.972,33573.22522,13429.29009,20143.93513,4028.787026
1986/1/6,21.71,0.34,11.025,8.888,33866.66558,13546.66623,20319.99935,4063.99987
1986/1/3,21.71,0.35,11.03,8.894,33857.81344,13543.12537,20314.68806,4062.937612
1986/1/2,21.38,0.34,10.86,8.756,34384.67929,13753.87171,20630.80757,4126.161514
1985/12/31,21.87,0.34,11.105,8.952,33621.08499,13448.434,20172.651,4034.530199
1985/12/30,22.26,0.34,11.3,9.108,33037.14432,13214.85773,19822.28659,3964.457319
1985/12/27,21.85,0.35,11.1,8.95,33642.84753,13457.13901,20185.70852,4037.141704
1985/12/26,21.55,0.34,10.945,8.824,34115.86019,13646.34408,20469.51611,4093.903223
1985/12/24,21.48,0.34,10.91,8.796,34226.03972,13690.41589,20535.62383,4107.124766
1985/12/23,21.66,0.34,11,8.868,33944.14694,13577.65878,20366.48817,4073.297633
1985/12/20,21.7,0.35,11.025,8.89,33873.27331,13549.30932,20323.96399,4064.792797
1985/12/19,21.63,0.35,10.99,8.862,33981.88901,13592.7556,20389.13341,4077.826681
1985/12/18,21.5,0.34,10.92,8.804,34194.4873,13677.79492,20516.69238,4103.338476
1985/12/17,21.45,0.32,10.885,8.772,34291.6242,13716.64968,20574.97452,4114.994904
1985/12/16,21.41,0.32,10.865,8.756,34355.14702,13742.05881,20613.08821,4122.617642
1985/12/13,21.13,0.31,10.72,8.638,34815.83814,13926.33526,20889.50289,4177.900577
1985/12/12,20.9,0.31,10.605,8.546,35195.75173,14078.30069,21117.45104,4223.490208
1985/12/11,20.96,0.31,10.635,8.57,35095.84676,14038.3387,21057.50805,4211.501611
1985/12/10,20.62,0.3,10.46,8.428,35679.42182,14271.76873,21407.65309,4281.530619
1985/12/9,20.34,0.3,10.32,8.316,36166.46992,14466.58797,21699.88195,4339.976391
1985/12/6,19.94,0.31,10.125,8.162,36875.27749,14750.11099,22125.16649,4425.033298
1985/12/5,19.8,0.31,10.055,8.106,37133.69467,14853.47787,22280.2168,4456.04336
1985/12/4,19.95,0.32,10.135,8.172,36846.47254,14738.58902,22107.88352,4421.576705
1985/12/3,19.5,0.31,9.905,7.986,37699.82794,15079.93118,22619.89676,4523.979353
1985/12/2,19.39,0.31,9.85,7.942,37911.75962,15164.70385,22747.05577,4549.411155
1985/11/29,19.66,0.31,9.985,8.05,37395.75932,14958.30373,22437.45559,4487.491119
1985/11/27,19.73,0.31,10.02,8.078,37264.26625,14905.7065,22358.55975,4471.71195
1985/11/26,19.55,0.3,9.925,8,37615.19654,15046.07862,22569.11792,4513.823585
1985/11/25,19.55,0.3,9.925,8,37615.19654,15046.07862,22569.11792,4513.823585
1985/11/22,19.62,0.29,9.955,8.022,37493.00755,14997.20302,22495.80453,4499.160906
1985/11/21,19.73,0.29,10.01,8.066,37285.71897,14914.28759,22371.43138,4474.286277
1985/11/20,19.55,0.29,9.92,7.994,37626.12276,15050.44911,22575.67366,4515.134732
1985/11/19,19.45,0.3,9.875,7.96,37806.89749,15122.759,22684.13849,4536.827699
1985/11/18,19.48,0.31,9.895,7.978,37738.18455,15095.27382,22642.91073,4528.582146
1985/11/15,19.23,0.31,9.77,7.878,38224.3125,15289.725,22934.5875,4586.9175
1985/11/14,19.22,0.31,9.765,7.874,38244.01825,15297.6073,22946.41095,4589.28219
1985/11/13,18.99,0.3,9.645,7.776,38714.493,15485.7972,23228.6958,4645.73916
1985/11/12,19.04,0.31,9.675,7.802,38602.22874,15440.8915,23161.33724,4632.267449
1985/11/11,18.94,0.31,9.625,7.762,38804.14925,15521.6597,23282.48955,4656.49791
1985/11/8,18.64,0.32,9.48,7.648,39410.79288,15764.31715,23646.47573,4729.295146
1985/11/7,18.58,0.3,9.44,7.612,39560.9682,15824.38728,23736.58092,4747.316184
1985/11/6,18.69,0.3,9.495,7.656,39330.25299,15732.1012,23598.15179,4719.630359
1985/11/5,18.6,0.29,9.445,7.614,39530.87915,15812.35166,23718.52749,4743.705498
1985/11/4,18.45,0.29,9.37,7.554,39849.40114,15939.76046,23909.64069,4781.928137
1985/11/1,18.26,0.29,9.275,7.478,40260.30704,16104.12282,24156.18422,4831.236845
1985/10/31,18.12,0.29,9.205,7.422,40568.5438,16227.41752,24341.12628,4868.225256
1985/10/30,18.29,0.29,9.29,7.49,40194.8647,16077.94588,24116.91882,4823.383764
1985/10/29,18.2,0.28,9.24,7.448,40404.4322,16161.77288,24242.65932,4848.531865
1985/10/28,18.05,0.28,9.165,7.388,40737.24639,16294.89856,24442.34783,4888.469567
1985/10/25,17.85,0.28,9.065,7.308,41189.62219,16475.84888,24713.77332,4942.754663
1985/10/24,17.94,0.28,9.11,7.344,40984.81595,16393.92638,24590.88957,4918.177913
1985/10/23,18.2,0.28,9.24,7.448,40404.4322,16161.77288,24242.65932,4848.531865
1985/10/22,18.01,0.28,9.145,7.372,40826.92487,16330.76995,24496.15492,4899.230984
1985/10/21,17.79,0.27,9.03,7.278,41340.4902,16536.19608,24804.29412,4960.858824
1985/10/18,17.8,0.28,9.04,7.288,41304.29036,16521.71614,24782.57422,4956.514843
1985/10/17,17.92,0.28,9.1,7.336,41030.15224,16412.0609,24618.09134,4923.618269
1985/10/16,18.05,0.28,9.165,7.388,40737.24639,16294.89856,24442.34783,4888.469567
1985/10/15,17.85,0.26,9.055,7.296,41215.83413,16486.33365,24729.50048,4945.900096
1985/10/14,17.85,0.26,9.055,7.296,41215.83413,16486.33365,24729.50048,4945.900096
1985/10/11,17.52,0.25,8.885,7.158,41999.23057,16799.69223,25199.53834,5039.907669
1985/10/10,17.35,0.25,8.8,7.09,42407.38228,16962.95291,25444.42937,5088.885873
1985/10/9,17.33,0.23,8.78,7.07,42483.7712,16993.50848,25490.26272,5098.052544
1985/10/8,17.35,0.23,8.79,7.078,42435.16755,16974.06702,25461.10053,5092.220106
1985/10/7,17.33,0.23,8.78,7.07,42483.7712,16993.50848,25490.26272,5098.052544
1985/10/4,17.23,0.23,8.73,7.03,42728.46912,17091.38765,25637.08147,5127.416295
1985/10/3,17.35,0.24,8.795,7.084,42421.27036,16968.50815,25452.76222,5090.552444
1985/10/2,17.35,0.24,8.795,7.084,42421.27036,16968.50815,25452.76222,5090.552444
1985/10/1,17.66,0.24,8.95,7.208,41682.36702,16672.94681,25009.42021,5001.884043
1985/9/30,17.28,0.24,8.76,7.056,42591.75969,17036.70387,25555.05581,5111.011162
1985/9/26,17.26,0.25,8.755,7.054,42626.69079,17050.67632,25576.01447,5115.202895
1985/9/25,17.3,0.25,8.775,7.07,42528.94094,17011.57638,25517.36457,5103.472913
1985/9/24,17.68,0.25,8.965,7.222,41622.20028,16648.88011,24973.32017,4994.664034
1985/9/23,17.87,0.26,9.065,7.304,41170.0868,16468.03472,24702.05208,4940.410416
1985/9/20,17.68,0.26,8.97,7.228,41608.83039,16643.53216,24965.29824,4993.059647
1985/9/19,17.85,0.26,9.055,7.296,41215.83413,16486.33365,24729.50048,4945.900096
1985/9/18,17.79,0.26,9.025,7.272,41353.68817,16541.47527,24812.2129,4962.44258
1985/9/17,17.68,0.25,8.965,7.222,41622.20028,16648.88011,24973.32017,4994.664034
1985/9/16,17.91,0.24,9.075,7.308,41104.96729,16441.98692,24662.98037,4932.596075
1985/9/13,17.79,0.24,9.015,7.26,41380.10941,16552.04376,24828.06565,4965.613129
1985/9/12,17.73,0.24,8.985,7.236,41519.06639,16607.62655,24911.43983,4982.287966
1985/9/11,17.75,0.25,9,7.25,41459.36982,16583.74793,24875.62189,4975.124378
1985/9/10,17.84,0.24,9.04,7.28,41265.02047,16506.00819,24759.01228,4951.802456
1985/9/9,18.05,0.24,9.145,7.364,40788.55702,16315.42281,24473.13421,4894.626842
1985/9/6,18.01,0.24,9.125,7.348,40878.46179,16351.38472,24527.07708,4905.415415
1985/9/5,17.91,0.23,9.07,7.302,41118.01528,16447.20611,24670.80917,4934.161834
1985/9/4,17.75,0.23,8.99,7.238,41485.92631,16594.37053,24891.55579,4978.311158
1985/9/3,17.73,0.23,8.98,7.23,41532.37864,16612.95146,24919.42719,4983.885437
1985/8/30,17.66,0.23,8.945,7.202,41695.78422,16678.31369,25017.47053,5003.494107
1985/8/29,17.79,0.23,9.01,7.254,41393.33269,16557.33308,24835.99962,4967.199923
1985/8/28,17.85,0.23,9.04,7.278,41255.21466,16502.08586,24753.1288,4950.625759
1985/8/27,17.89,0.24,9.065,7.3,41150.56994,16460.22797,24690.34196,4938.068392
1985/8/26,17.89,0.24,9.065,7.3,41150.56994,16460.22797,24690.34196,4938.068392
1985/8/23,17.7,0.23,8.965,7.218,41602.25251,16640.901,24961.35151,4992.270301
1985/8/22,17.66,0.23,8.945,7.202,41695.78422,16678.31369,25017.47053,5003.494107
1985/8/21,17.91,0.23,9.07,7.302,41118.01528,16447.20611,24670.80917,4934.161834
1985/8/20,17.79,0.24,9.015,7.26,41380.10941,16552.04376,24828.06565,4965.613129
1985/8/19,17.56,0.24,8.9,7.168,41917.89458,16767.15783,25150.73675,5030.14735
1985/8/16,17.54,0.23,8.885,7.154,41978.91987,16791.56795,25187.35192,5037.470384
1985/8/15,17.63,0.23,8.93,7.19,41766.20947,16706.48379,25059.72568,5011.945136
1985/8/14,17.68,0.22,8.95,7.204,41662.36156,16664.94462,24997.41693,4999.483387
1985/8/13,17.66,0.23,8.945,7.202,41695.78422,16678.31369,25017.47053,5003.494107
1985/8/12,17.73,0.24,8.985,7.236,41519.06639,16607.62655,24911.43983,4982.287966
1985/8/9,17.77,0.23,9,7.246,41439.57778,16575.83111,24863.74667,4972.749334
1985/8/8,17.91,0.24,9.075,7.308,41104.96729,16441.98692,24662.98037,4932.596075
1985/8/7,17.88,0.23,9.055,7.29,41186.50071,16474.60029,24711.90043,4942.380086
1985/8/6,17.89,0.23,9.06,7.294,41163.6469,16465.45876,24698.18814,4939.637628
1985/8/5,18.15,0.24,9.195,7.404,40565.51574,16226.2063,24339.30945,4867.861889
1985/8/2,18.2,0.24,9.22,7.424,40454.90734,16181.96294,24272.94441,4854.588881
1985/8/1,18.33,0.24,9.285,7.476,40170.12853,16068.05141,24102.07712,4820.415423
1985/7/31,18.17,0.25,9.21,7.418,40508.52786,16203.41114,24305.11671,4861.023343
1985/7/30,18.05,0.25,9.15,7.37,40775.71724,16310.2869,24465.43035,4893.086069
1985/7/29,17.93,0.25,9.09,7.322,41046.45474,16418.58189,24627.87284,4925.574568
1985/7/26,18.26,0.25,9.255,7.454,40310.4225,16124.169,24186.2535,4837.2507
1985/7/25,18.01,0.26,9.135,7.36,40852.67708,16341.07083,24511.60625,4902.321249
1985/7/24,17.86,0.26,9.06,7.3,41192.94777,16477.17911,24715.76866,4943.153732
1985/7/23,17.89,0.25,9.07,7.306,41137.50128,16455.00051,24682.50077,4936.500153
1985/7/22,17.96,0.26,9.11,7.34,40965.4743,16386.18972,24579.28458,4915.856916
1985/7/19,17.88,0.26,9.07,7.308,41147.2512,16458.90048,24688.35072,4937.670144
1985/7/18,17.81,0.27,9.04,7.286,41294.46588,16517.78635,24776.67953,4955.335906
1985/7/17,17.89,0.27,9.08,7.318,41111.38884,16444.55554,24666.8333,4933.366661
1985/7/16,17.77,0.27,9.02,7.27,41386.61722,16554.64689,24831.97033,4966.394067
1985/7/15,17.36,0.27,8.815,7.106,42355.43666,16942.17466,25413.262,5082.652399
1985/7/12,17.18,0.28,8.73,7.04,42781.1147,17112.44588,25668.66882,5133.733765
1985/7/11,17.12,0.28,8.7,7.016,42929.65718,17171.86287,25757.79431,5151.558862
1985/7/10,17.01,0.28,8.645,6.972,43204.68131,17281.87253,25922.80879,5184.561758
1985/7/9,16.77,0.28,8.525,6.876,43817.13881,17526.85552,26290.28329,5258.056657
1985/7/8,17.08,0.27,8.675,6.994,43043.55836,17217.42334,25826.13502,5165.227003
1985/7/5,17.22,0.27,8.745,7.05,42696.72516,17078.69006,25618.0351,5123.607019
1985/7/3,17.12,0.27,8.695,7.01,42943.88951,17177.55581,25766.33371,5153.266742
1985/7/2,17.2,0.27,8.735,7.042,42745.93016,17098.37206,25647.5581,5129.511619
1985/7/1,17.27,0.27,8.77,7.07,42574.20684,17029.68274,25544.52411,5108.904821
1985/6/28,17.12,0.28,8.7,7.016,42929.65718,17171.86287,25757.79431,5151.558862
1985/6/27,17.15,0.28,8.715,7.028,42855.25723,17142.10289,25713.15434,5142.630867
1985/6/26,17.03,0.28,8.655,6.98,43154.41513,17261.76605,25892.64908,5178.529815
1985/6/25,16.87,0.28,8.575,6.916,43559.85036,17423.94015,26135.91022,5227.182044
1985/6/24,16.72,0.27,8.495,6.85,43961.84112,17584.73645,26377.10467,5275.420935
1985/6/21,16.51,0.27,8.39,6.766,44515.82805,17806.33122,26709.49683,5341.899366
1985/6/20,16.42,0.25,8.335,6.718,44788.49975,17915.3999,26873.09985,5374.61997
1985/6/19,16.51,0.24,8.375,6.748,44561.77064,17824.70825,26737.06238,5347.412476
1985/6/18,16.58,0.24,8.41,6.776,44375.17972,17750.07189,26625.10783,5325.021566
1985/6/17,16.61,0.24,8.425,6.788,44295.68968,17718.27587,26577.41381,5315.482761
1985/6/14,16.75,0.23,8.49,6.838,43943.37281,17577.34912,26366.02369,5273.204737
1985/6/13,16.41,0.23,8.32,6.702,44846.58879,17938.63552,26907.95327,5381.590655
1985/6/12,16.7,0.23,8.465,6.818,44073.91018,17629.56407,26444.34611,5288.869222
1985/6/11,17.43,0.24,8.835,7.116,42228.08911,16891.23564,25336.85347,5067.370693
1985/6/10,17.65,0.25,8.95,7.21,41692.37697,16676.95079,25015.42618,5003.085236
1985/6/7,17.62,0.25,8.935,7.198,41762.79069,16705.11628,25057.67441,5011.534883
1985/6/6,17.94,0.25,9.095,7.326,41023.75604,16409.50241,24614.25362,4922.850724
1985/6/5,17.77,0.26,9.015,7.264,41399.84467,16559.93787,24839.9068,4967.98136
1985/6/4,17.94,0.26,9.1,7.332,41010.76779,16404.30711,24606.46067,4921.292134
1985/6/3,17.86,0.27,9.065,7.306,41179.85218,16471.94087,24707.91131,4941.582262
1985/5/31,17.79,0.25,9.02,7.266,41366.89457,16546.75783,24820.13674,4964.027348
1985/5/30,17.7,0.27,8.985,7.242,41548.8756,16619.55024,24929.32536,4985.865073
1985/5/29,17.94,0.27,9.105,7.338,40997.78776,16399.1151,24598.67266,4919.734531
1985/5/28,18.03,0.27,9.15,7.374,40794.88008,16317.95203,24476.92805,4895.38561
1985/5/24,18.1,0.26,9.18,7.396,40651.1997,16260.47988,24390.71982,4878.143964
1985/5/23,18.17,0.28,9.225,7.436,40470.55929,16188.22371,24282.33557,4856.467114
1985/5/22,18.34,0.31,9.325,7.522,40061.47032,16024.58813,24036.88219,4807.376438
1985/5/21,18.39,0.32,9.355,7.548,39941.27036,15976.50814,23964.76221,4792.952443
1985/5/20,18.39,0.32,9.355,7.548,39941.27036,15976.50814,23964.76221,4792.952443
1985/5/17,18.08,0.33,9.205,7.43,40606.49866,16242.59947,24363.8992,4872.77984
1985/5/16,17.84,0.34,9.09,7.34,41133.9816,16453.59264,24680.38896,4936.077793
1985/5/15,17.77,0.33,9.05,7.306,41307.42972,16522.97189,24784.45783,4956.891566
1985/5/14,17.7,0.31,9.005,7.266,41495.63549,16598.2542,24897.38129,4979.476259
1985/5/13,18.01,0.31,9.16,7.39,40788.35737,16315.34295,24473.01442,4894.602885
1985/5/10,18,0.31,9.155,7.386,40810.79625,16324.3185,24486.47775,4897.29555
1985/5/9,17.69,0.31,9,7.262,41518.85953,16607.54381,24911.31572,4982.263143
1985/5/8,17.58,0.31,8.945,7.218,41776.05029,16710.42012,25065.63018,5013.126035
1985/5/7,17.39,0.31,8.85,7.142,42227.87513,16891.15005,25336.72508,5067.345015
1985/5/6,17.25,0.31,8.78,7.086,42567.10278,17026.84111,25540.26167,5108.052334
1985/5/3,17.29,0.31,8.8,7.102,42469.62572,16987.85029,25481.77543,5096.355087
1985/5/2,17.19,0.31,8.75,7.062,42714.16026,17085.6641,25628.49615,5125.699231
1985/5/1,17.22,0.3,8.76,7.068,42654.54595,17061.81838,25592.72757,5118.545514
1985/4/30,17.34,0.32,8.83,7.128,42334.56499,16933.82599,25400.73899,5080.147798
1985/4/29,17.31,0.33,8.82,7.122,42393.28762,16957.31505,25435.97257,5087.194514
1985/4/26,17.43,0.33,8.88,7.17,42104.55403,16841.82161,25262.73242,5052.546483
1985/4/25,17.67,0.34,9.005,7.272,41525.41106,16610.16442,24915.24664,4983.049327
1985/4/24,17.63,0.34,8.985,7.256,41618.59719,16647.43887,24971.15831,4994.231662
1985/4/23,17.68,0.34,9.01,7.276,41502.17969,16600.87188,24901.30782,4980.261563
1985/4/22,17.51,0.34,8.925,7.208,41900.68198,16760.27279,25140.40919,5028.081837
1985/4/19,17.5,0.34,8.92,7.204,41924.36174,16769.7447,25154.61705,5030.923409
1985/4/18,17.48,0.35,8.915,7.202,41958.20627,16783.28251,25174.92376,5034.984752
1985/4/17,17.77,0.35,9.06,7.318,41281.10118,16512.44047,24768.66071,4953.732142
1985/4/16,17.79,0.35,9.07,7.326,41235.20893,16494.08357,24741.12536,4948.225072
1985/4/15,17.72,0.34,9.03,7.292,41409.51359,16563.80543,24845.70815,4969.14163
1985/4/12,17.55,0.33,8.94,7.218,41819.72687,16727.89075,25091.83612,5018.367224
1985/4/11,17.41,0.32,8.865,7.156,42166.12441,16866.44976,25299.67465,5059.934929
1985/4/10,17.26,0.33,8.795,7.102,42514.76538,17005.90615,25508.85923,5101.771845
1985/4/9,17.08,0.33,8.705,7.03,42957.90984,17183.16394,25774.7459,5154.949181
1985/4/8,16.98,0.3,8.64,6.972,43251.39789,17300.55915,25950.83873,5190.167746
1985/4/4,17.41,0.3,8.855,7.144,42193.59434,16877.43773,25316.1566,5063.23132
1985/4/3,17.34,0.32,8.83,7.128,42334.56499,16933.82599,25400.73899,5080.147798
1985/4/2,17.51,0.33,8.92,7.202,41914.24011,16765.69604,25148.54407,5029.708813
1985/4/1,17.56,0.33,8.945,7.222,41796.16512,16718.46605,25077.69907,5015.539814
1985/3/29,17.41,0.34,8.875,7.168,42138.69023,16855.47609,25283.21414,5056.642827
1985/3/28,17.36,0.34,8.85,7.148,42258.71121,16903.48448,25355.22673,5071.045345
1985/3/27,17.32,0.34,8.83,7.132,42355.22138,16942.08855,25413.13283,5082.626566
1985/3/26,17.19,0.34,8.765,7.08,42671.94661,17068.77864,25603.16797,5120.633593
1985/3/25,17.07,0.35,8.71,7.038,42954.2932,17181.71728,25772.57592,5154.515183
1985/3/22,17.51,0.34,8.925,7.208,41900.68198,16760.27279,25140.40919,5028.081837
1985/3/21,17.65,0.34,8.995,7.264,41571.9519,16628.78076,24943.17114,4988.634228
1985/3/20,17.74,0.35,9.045,7.306,41350.13141,16540.05256,24810.07885,4962.015769
1985/3/19,17.89,0.34,9.115,7.36,41020.2558,16408.10232,24612.15348,4922.430696
1985/3/18,17.6,0.34,8.97,7.244,41688.76171,16675.50468,25013.25703,5002.651405
1985/3/15,17.63,0.35,8.99,7.262,41605.22961,16642.09184,24963.13777,4992.627553
1985/3/14,17.67,0.35,9.01,7.278,41512.10327,16604.84131,24907.26196,4981.452392
1985/3/13,17.82,0.34,9.08,7.332,41179.64869,16471.85948,24707.78921,4941.557843
1985/3/12,18.08,0.34,9.21,7.436,40593.77324,16237.5093,24356.26394,4871.252789
1985/3/11,18.03,0.36,9.195,7.428,40679.57674,16271.83069,24407.74604,4881.549208
1985/3/8,17.77,0.34,9.055,7.312,41294.26125,16517.7045,24776.55675,4955.31135
1985/3/7,17.84,0.33,9.085,7.334,41147.04803,16458.81921,24688.22882,4937.645763
1985/3/6,18.22,0.34,9.28,7.492,40285.15444,16114.06177,24171.09266,4834.218532
1985/3/5,18.51,0.38,9.445,7.632,39612.05537,15844.82215,23767.23322,4753.446645
1985/3/4,18.51,0.4,9.455,7.644,39587.84305,15835.13722,23752.70583,4750.541166
1985/3/1,18.63,0.39,9.51,7.686,39347.8952,15739.15808,23608.73712,4721.747424
1985/2/28,18.37,0.39,9.38,7.582,39898.11617,15959.24647,23938.8697,4787.77394
1985/2/27,18.25,0.38,9.315,7.528,40169.74126,16067.8965,24101.84476,4820.368951
1985/2/26,18.44,0.39,9.415,7.61,39748.47167,15899.38867,23849.083,4769.816601
1985/2/25,18.35,0.41,9.38,7.586,39916.46283,15966.58513,23949.8777,4789.975539
1985/2/22,18.22,0.42,9.32,7.54,40185.17328,16074.06931,24111.10397,4822.220793
1985/2/21,18.34,0.43,9.385,7.594,39913.34016,15965.33606,23948.00409,4789.600819
1985/2/20,18.34,0.42,9.38,7.588,39925.64248,15970.25699,23955.38549,4791.077098
1985/2/19,18.08,0.41,9.245,7.478,40504.91811,16201.96724,24302.95086,4860.590173
1985/2/15,18.01,0.43,9.22,7.462,40634.81331,16253.92532,24380.88798,4876.177597
1985/2/14,18.1,0.43,9.265,7.498,40435.47388,16174.18955,24261.28433,4852.256866
1985/2/13,18.34,0.43,9.385,7.594,39913.34016,15965.33606,23948.00409,4789.600819
1985/2/12,18.06,0.44,9.25,7.488,40511.15353,16204.46141,24306.69212,4861.338424
1985/2/11,18.3,0.46,9.38,7.596,39962.40337,15984.96135,23977.44202,4795.488405
1985/2/8,18.82,0.47,9.645,7.81,38861.81516,15544.72606,23317.08909,4663.417819
1985/2/7,18.8,0.46,9.63,7.796,38914.26099,15565.70439,23348.55659,4669.711318
1985/2/6,18.56,0.46,9.51,7.7,39410.42012,15764.16805,23646.25207,4729.250414
1985/2/5,18.56,0.47,9.515,7.706,39398.4332,15759.37328,23639.05992,4727.811984
1985/2/4,18.72,0.46,9.59,7.764,39078.25342,15631.30137,23446.95205,4689.390411
1985/2/1,18.44,0.45,9.445,7.646,39675.4233,15870.16932,23805.25398,4761.050796
1985/1/31,18.55,0.44,9.495,7.684,39455.38937,15782.15575,23673.23362,4734.646724
1985/1/30,18.58,0.45,9.515,7.702,39380.55955,15752.22382,23628.33573,4725.667146
1985/1/29,18.63,0.46,9.545,7.728,39264.40493,15705.76197,23558.64296,4711.728592
1985/1/28,18.31,0.46,9.385,7.6,39940.88749,15976.35499,23964.53249,4792.906498
1985/1/25,18.12,0.47,9.295,7.53,40341.12455,16136.44982,24204.67473,4840.934946
1985/1/24,18.1,0.46,9.28,7.516,40397.64207,16159.05683,24238.58524,4847.717048
1985/1/23,18.02,0.45,9.235,7.478,40587.117,16234.8468,24352.2702,4870.45404
1985/1/22,17.63,0.46,9.045,7.328,41458.75103,16583.50041,24875.25062,4975.050124
1985/1/21,17.44,0.47,8.955,7.258,41890.15062,16756.06025,25134.09037,5026.818074
1985/1/18,16.88,0.45,8.665,7.022,43286.9701,17314.78804,25972.18206,5194.436412
1985/1/17,16.81,0.44,8.625,6.988,43479.09264,17391.63706,26087.45559,5217.491117
1985/1/16,16.85,0.44,8.645,7.004,43377.39899,17350.95959,26026.43939,5205.287878
1985/1/15,16.95,0.47,8.71,7.062,43082.20429,17232.88172,25849.32258,5169.864515
1985/1/14,16.96,0.47,8.715,7.066,43057.19891,17222.87956,25834.31934,5166.863869
1985/1/11,16.69,0.47,8.58,6.958,43742.69497,17497.07799,26245.61698,5249.123396
1985/1/10,16.83,0.46,8.645,7.008,43399.08584,17359.63434,26039.4515,5207.890301
1985/1/9,16.37,0.47,8.42,6.83,44583.94265,17833.57706,26750.36559,5350.073118
1985/1/8,16.28,0.45,8.365,6.782,44857.45199,17942.9808,26914.47119,5382.894239
1985/1/7,16.37,0.43,8.4,6.806,44645.40831,17858.16332,26787.24499,5357.448997
1985/1/4,16.28,0.44,8.36,6.776,44872.99148,17949.19659,26923.79489,5384.758978
1985/1/3,16.32,0.44,8.38,6.792,44764.68102,17905.87241,26858.80861,5371.761723
1985/1/2,16.45,0.44,8.445,6.844,44416.25493,17766.50197,26649.75296,5329.950591
1984/12/31,16.74,0.43,8.585,6.954,43672.9282,17469.17128,26203.75692,5240.751384
1984/12/28,16.79,0.45,8.62,6.986,43515.495,17406.198,26109.297,5221.8594
1984/12/27,16.74,0.45,8.595,6.966,43643.49895,17457.39958,26186.09937,5237.219874
1984/12/26,16.83,0.43,8.63,6.99,43442.75114,17377.10046,26065.65069,5213.130137
1984/12/24,16.9,0.43,8.665,7.018,43265.39513,17306.15805,25959.23708,5191.847415
1984/12/21,16.83,0.43,8.63,6.99,43442.75114,17377.10046,26065.65069,5213.130137
1984/12/20,16.64,0.42,8.53,6.908,43946.46266,17578.58506,26367.8776,5273.575519
1984/12/19,16.73,0.42,8.575,6.944,43713.40096,17485.36038,26228.04057,5245.608115
1984/12/18,16.74,0.43,8.585,6.954,43672.9282,17469.17128,26203.75692,5240.751384
1984/12/17,16.18,0.44,8.31,6.736,45146.07464,18058.42986,27087.64478,5417.528957
1984/12/14,16.15,0.42,8.285,6.712,45260.25552,18104.10221,27156.15331,5431.230663
1984/12/13,16.01,0.41,8.21,6.65,45666.27089,18266.50836,27399.76254,5479.952507
1984/12/12,16.15,0.4,8.275,6.7,45291.90634,18116.76253,27175.1438,5435.02876
1984/12/11,16.2,0.4,8.3,6.72,45154.06567,18061.62627,27092.4394,5418.487881
1984/12/10,16.03,0.41,8.22,6.658,45610.11742,18244.04697,27366.07045,5473.21409
1984/12/7,15.93,0.41,8.17,6.618,45892.27431,18356.90972,27535.36459,5507.072917
1984/12/6,16.11,0.42,8.265,6.696,45370.98036,18148.39214,27222.58821,5444.517643
1984/12/5,16.03,0.42,8.225,6.664,45594.06329,18237.62532,27356.43797,5471.287595
1984/12/4,16.35,0.41,8.38,6.786,44730.0808,17892.03232,26838.04848,5367.609696
1984/12/3,16.32,0.39,8.355,6.762,44842.16455,17936.86582,26905.29873,5381.059746
1984/11/30,16.56,0.38,8.47,6.852,44216.01469,17686.40587,26529.60881,5305.921762
1984/11/29,16.59,0.38,8.485,6.864,44137.09334,17654.83734,26482.25601,5296.451201
